code,name,close,open,high,low,volume,amount,marcap,shares
419050,삼기에너지솔루션즈,1595,1701,1770,1576,4625144,7793766395,91228002800,57196240
333430,일승,2965,3215,3325,2960,77895,243380460,91104804855,30726747
104460,디와이피엔에프,8650,9020,9230,8600,7726,68556760,90981573650,10518101
158430,아톤,3710,4025,4145,3690,234506,901376354,90828561320,24482092
093920,서원인텍,4880,4900,4910,4770,10314,49924205,90768000000,18600000
187790,나노,2930,3085,3225,2745,317560,926529024,90363631900,30840830
047560,이스트소프트,7670,8300,8360,7580,31717,251345275,90146138940,11753082
040420,정상제이엘에스,5750,5850,5860,5740,17152,99218700,90145924000,15677552
065450,빅텍,3055,3290,3335,3055,487209,1556089083,90109678165,29495803
086710,선진뷰티사이언스,7300,7340,7640,7200,129340,961034645,89083944000,12203280
348350,위드텍,8910,9050,9300,8500,61991,557337990,88909326000,9978600
337930,젝시믹스,2985,3110,3145,2950,60558,182358513,88584277875,29676475
088130,동아엘텍,5060,5300,5380,4980,120614,625473695,88475688840,17485314
226400,오스테오닉,4275,4465,4535,4250,153579,673830495,88328344275,20661601
033290,로젠,1570,1624,1635,1536,55279,87329807,88165392570,56156301
042500,링네트,3955,4060,4125,3950,334396,1347124508,88161474520,22291144
074430,아미노로직스,1000,1020,1030,995,187654,188425341,87826844000,87826844
053260,금강철강,4680,4995,4995,4620,49396,235478363,87609600000,18720000
357230,에이치피오,2120,2195,2215,2095,27714,59713910,87542169120,41293476
096240,크레버스,8150,8480,8480,8010,41608,340985915,87516167000,10738180
413630,씨피시스템,2400,2220,2775,2130,8448959,21606125572,87447852000,36436605
0011A0,액스비스,9360,10080,10500,9200,71840,696541310,87363806400,9333740
029480,광무,1462,1540,1580,1454,559161,839940830,87309370984,59719132
000440,중앙에너비스,14010,14910,14910,13850,258443,3709722160,87242091300,6227130
063170,서울옥션,4905,4970,5060,4800,44291,217122485,87182779635,17774267
100130,동국S&C,1525,1540,1603,1492,164623,253681841,87143075000,57143000
049950,미래컴퍼니,9880,10450,10820,9800,29723,300251060,87120693920,8817884
008830,대동기어,9690,10500,10630,9620,66576,668610455,87089068800,8987520
072020,중앙백신,9200,9580,9580,9130,18391,169935540,87019920400,9458687
182360,큐브엔터,5590,5690,5850,5430,32146,180222110,86923655910,15549849
474610,RF시스템즈,5980,6880,6880,5890,113305,708330570,86203015600,14415220
059120,아진엑스텍,4700,5160,5260,4645,151545,743884113,86057310200,18310066
002230,피에스텍,4595,4990,5070,4575,82337,394024013,85950945400,18705320
091590,남화토건,7320,8670,8920,7200,778127,6242007120,85936800000,11740000
065170,비엘팜텍,3065,3840,3880,3010,3318002,11202272685,85555775545,27913793
418470,KT밀리의서재,9980,9980,10200,9900,41335,416151730,85486574220,8565789
306620,지아이에스,1782,2010,2020,1781,493346,920546784,85432971888,47942184
004650,창해에탄올,9280,9400,9460,9140,20978,194525120,85291412800,9190885
130580,나이스디앤비,5500,5520,5550,5490,4666,25729900,84700000000,15400000
322180,LS티라유텍,3935,4150,4370,3935,146278,602226500,84587177110,21496106
044990,에이치엔에스하이텍,11000,11950,11950,10920,20923,234122395,84539675000,7685425
217820,원익피앤이,1780,1886,1915,1780,239607,443844297,84469115020,47454559
102370,케이옥션,3100,3180,3200,3030,114408,354605425,84410551000,27229210
092040,아미코젠,1194,1235,1279,1185,454099,556111079,84362532078,70655387
036220,오상헬스케어,5890,5900,6070,5690,8469,49663350,84282460240,14309416
221800,지구홀딩스,5160,5260,5780,4980,58221,304485630,84205271160,16318851
950250,테라뷰,2365,2490,2760,2350,341713,876250462,83999433815,35517731
049180,셀루메드,1009,0,0,0,0,0,83975227728,83226192
396470,워트,5200,5580,5750,5200,50607,272818215,83824000000,16120000
183490,엔지켐생명과학,990,0,0,0,0,0,83793832650,84640235
054920,한컴위드,2965,3150,3250,2965,305978,935177673,83663645165,28217081
282720,금양그린파워,6900,6910,7410,6700,40800,284185025,83624550000,12119500
036010,아비코전자,6290,6900,7120,6260,150266,995164395,83612554860,13292934
042510,라온시큐어,7490,7590,7940,7340,193769,1475602060,83182651720,11105828
111710,남화산업,4030,4595,4595,4020,236167,1006685575,82969640000,20588000
096250,와이즈넛,6330,6640,6900,6250,35327,229284395,82964834970,13106609
389030,지니너스,2105,2240,2310,2105,207039,453596035,82920730455,39392271
052420,오성첨단소재,8490,8830,8990,8400,55780,483615980,82709656410,9742009
054540,삼영엠텍,6360,6920,7130,6240,82534,550772410,82680000000,13000000
263720,디앤씨미디어,6660,6690,6860,6600,22916,153604100,82667856060,12412591
317770,엑스페릭스,2255,2395,2465,2215,112447,259844286,82632544720,36644144
078140,대봉엘에스,7450,7780,7850,7210,31212,235804620,82595013550,11086579
019540,일지테크,6110,6060,6430,6020,84361,523238170,82567485000,13513500
037760,쎄니트,2440,2400,2450,2365,8603,20673445,82552327240,33832921
452190,한빛레이저,3450,3735,3880,3445,171021,621096313,82525921650,23920557
017650,대림제지,9340,9290,9400,9160,1777,16429620,82051900000,8785000
175250,아이큐어,2170,0,0,0,0,0,81501658560,37558368
043610,KT지니뮤직,1402,1410,1423,1370,30081,41758438,81477844076,58115438
330350,위더스제약,6160,6590,6710,6160,71442,454216940,81310028800,13199680
330730,스톤브릿지벤처스,4450,4485,4705,4400,50708,231530450,81069343500,18217830
412540,제일엠앤에스,3935,0,0,0,0,0,81063616775,20600665
412350,레이저쎌,5540,6700,6700,5350,1085545,6424796595,80900858220,14603043
099750,이지케어텍,5920,6250,6430,5910,15769,95986370,80862304160,13659173
250060,모비스,2510,2735,2805,2510,367531,960129770,80749998140,32171314
487580,폴레드,3205,3520,3615,3205,197777,670717555,80711069505,25182861
032300,한국파마,7400,8000,8010,7400,21902,166881250,80709587400,10906701
054620,APS,4385,4490,4720,4315,52070,232686252,80658659085,18394221
321370,센서뷰,1560,1703,1748,1530,461914,746608843,80597253360,51664906
365330,에스와이스틸텍,1601,1819,1819,1601,1032662,1736517619,80323771000,50171000
009300,삼아제약,12560,12800,12800,12300,5241,65366400,80007200000,6370000
047820,초록뱀미디어,3270,3380,3460,3270,19899,66560200,79964351100,24453930
038110,에코플라스틱,1941,2030,2100,1878,363314,730342493,79909747170,41169370
172670,에이엘티,8910,9680,10190,8910,67307,628985565,79835907690,8960259
004590,한국가구,5320,5460,5460,5250,44923,239495100,79800000000,15000000
950130,엑세스바이오,2265,2530,2650,2260,103045,247972405,79668734010,35173834
147760,피엠티,3975,4150,4375,3845,208350,856704574,79500000000,20000000
044340,위닉스,4445,3560,4445,3540,1438379,6193098587,79447374125,17873425
302550,리메드,2565,2820,2820,2565,44884,119121170,79276839750,30907150
053580,웹케시,6100,6300,6450,6090,20523,127321590,79022059600,12954436
086960,MDS테크,1857,2000,2045,1851,224085,433404718,78975740190,42528670
173130,오파스넷,6050,6280,6320,5960,97307,591205140,78931161650,13046473
011370,서한,782,817,840,771,557429,437325338,78899784430,100894865
065510,휴비츠,7200,7200,7400,7100,101378,735178130,78320844000,10877895
048530,인트론바이오,2535,2600,2735,2510,108013,282849125,78310606530,30891758
054670,대한뉴팜,5450,5630,5770,5430,29364,163383835,78234314000,14354920
053350,이니텍,3545,3350,3650,3345,220967,783429147,78064675425,22021065
290740,액트로,7750,8360,8360,7700,47506,373125330,78003835250,10065011
214260,라파스,8730,8430,8980,8420,37547,325744180,77893101990,8922463
475430,키스트론,4355,4580,4720,4300,539058,2422918606,77728519050,17848110
094860,네오리진,1463,1499,1508,1425,310508,456816092,77699950482,53110014
066430,아이로보틱스,1981,2170,2275,1981,571571,1195951801,77563035956,39153476
493330,지에프아이,9890,10400,10830,9700,7618,75948290,77532783570,7839513
054040,한국컴퓨터,4820,5050,5080,4800,32234,158980975,77463617800,16071290
067170,오텍,2855,2900,3105,2750,2449488,7154191964,77263066350,27062370
053280,예스24,3090,3145,3165,3040,32629,100638783,77250000000,25000000
078890,가온그룹,4185,4680,4680,4180,111730,491408387,77108386455,18424943
067290,JW신약,1376,1522,1540,1376,1970189,2852822361,77107053728,56037103
396300,세아메카닉스,2910,3195,3295,2885,240796,731247433,77084445000,26489500
234030,싸이닉솔루션,3265,3410,3525,3100,100337,327555787,77070325000,23605000
019550,SBI인베스트먼트,948,963,980,922,224524,212635686,76819556076,81033287
067570,엔브이에이치코리아,1819,1785,1860,1785,74250,135847350,76707230000,42170000
036640,HRS,4680,4735,4760,4615,64831,302794681,76540464000,16354800
451220,아이엠티,9710,10340,10670,9600,51251,517667205,76462472810,7874611
192410,오늘이엔엠,3035,3190,3290,3030,39670,123669850,76439233815,25185909
041910,폴라리스AI파마,5740,5750,5920,5700,130185,754764480,76246429000,13283350
085670,뉴프렉스,3110,3270,3415,3095,183794,598191780,76197366710,24500761
225530,HC보광산업,2095,2400,2400,2090,180460,395955513,76129633065,36338727
900260,로스웰,1653,1673,1724,1652,6465,10768957,76087104018,46029706
033130,디지틀조선,2050,2020,2100,1928,81939,168056219,76086297350,37115267
396270,넥스트칩,2310,2320,2655,2280,390964,955090176,75969965610,32887431
030960,양지사,4745,5050,5050,4745,108937,529436295,75825100000,15980000
303810,동국생명과학,2370,2450,2500,2345,43845,105050125,75802411800,31984140
036630,세종텔레콤,7580,9160,9350,7430,202372,1729756395,75800000000,10000000
131370,알서포트,1422,1464,1488,1418,208905,303016900,75745792026,53267083
052860,아이앤씨,4240,4540,4700,4140,67004,288753021,75738500960,17862854
012700,리드코프,2885,2885,2955,2835,27499,79288805,75572148020,26194852
115440,우리넷,7000,7650,7970,7000,118634,878292410,75560044000,10794292
215100,로보로보,3680,3975,4050,3670,95287,362136239,74882310720,20348454
214680,디알텍,897,966,977,880,219092,199541503,74878919232,83477056
451250,삐아,7320,7590,7690,7230,23213,171250340,74853419640,10225877
265560,영화테크,7000,7200,7390,6870,26038,183811700,74831260000,10690180
234300,에스트래픽,2750,2820,2865,2735,63474,176164140,74821395000,27207780
024880,케이피에프,3700,3790,3885,3650,79031,296762680,74602189800,20162754
063080,컴투스홀딩스,11310,11860,12230,11110,17638,204375950,74591621520,6595192
320000,한울반도체,11000,12180,12400,10800,235741,2709429500,74084340000,6734940
360070,탑머티리얼,9030,8860,9690,8560,66412,593342175,73974148290,8192043
066700,테라젠이텍스,1990,2010,2035,1905,101255,201069829,73933228240,37152376
223250,드림씨아이에스,3005,3210,3350,3000,60088,189862825,73924334220,24600444
101330,모베이스,3190,3370,3440,3180,81182,265670055,73839022510,23147029
149980,하이로닉,4280,4550,4550,4100,43672,186687215,73611916880,17199046
261780,아리바이오랩,2735,3040,3195,2600,809169,2307930779,73607044060,26912996
475230,엔알비,6740,7050,7460,6680,53402,370640725,73457123420,10898683
0117P0,피스피스스튜디오,5170,4900,5770,4870,993528,5377101025,73253269870,14168911
238090,앤디포스,2400,2400,2495,2370,31169,75786165,73177056000,30490440
067000,조이시티,1043,1061,1091,1011,256248,266881996,72909294178,69903446
456070,이엔셀,6610,7250,7490,6540,65927,448436150,72905107370,11029517
382840,원준,4760,5000,5130,4510,72470,347773033,72692725560,15271581
107600,새빗켐,12860,13700,14400,12610,11942,161360080,72659694440,5650054
024830,세원물산,8700,8880,8920,8500,1612,14191180,72645000000,8350000
171120,라이온켐텍,2020,2030,2100,2000,86684,177247830,72521555200,35901760
208140,정다운,2215,2255,2265,2200,36005,80128475,72395604890,32684246
170030,현대공업,4710,4820,4890,4700,18141,86684220,72251400000,15340000
323350,다원넥스뷰,9000,9510,9570,8700,52594,477338060,72096948000,8010772
058400,KNN,544,0,0,0,0,0,72041767680,132429720
234920,자이글,5310,0,0,0,0,0,71849132100,13530910
228670,레이,4590,4755,4870,4460,46426,216934750,71787696390,15640021
017480,삼현철강,4630,4710,4740,4570,17457,80972841,71500580700,15442890
045970,코아시아,2715,3100,3175,2715,129117,374863742,71444888340,26314876
084730,팅크웨어,6430,6520,6590,6200,16449,105903335,71433596320,11109424
040160,누리플렉스,5910,6980,6980,5850,33766,213655850,71248211850,12055535
067370,선바이오,5830,5870,5920,5600,21883,125255770,71206693030,12213841
080010,이상네트웍스,7240,7280,7320,7180,4650,33862740,71205914040,9835071
020710,시공테크,3550,3630,3710,3500,109446,390540010,71170293500,20047970
039010,현대에이치티,8240,8390,8400,7930,40653,328824705,71070000000,8625000
124560,태웅로직스,1828,1888,1938,1820,52525,98222841,70781642508,38720811
090470,제이스로보틱스,4050,4320,4320,3845,54496,218693135,70780205700,17476594
122350,삼기,1840,1795,2030,1757,8156179,15517463202,70544547520,38339428
110790,크리스에프앤씨,3010,2965,3070,2955,8171,24466550,70527189600,23430960
040910,아이씨디,3865,4250,4250,3745,39669,154014565,70243572875,18174275
060590,씨티씨바이오,2900,2995,3065,2855,68644,201162340,70124958000,24181020
251120,바이오에프디엔씨,8060,8550,8740,8060,15328,127884430,70087342000,8695700
061250,화일약품,8300,8600,8600,8170,5105,42628160,69865947200,8417584
382480,지아이텍,1774,1849,1849,1707,153530,271149482,69819566360,39357140
073640,테라사이언스,654,0,0,0,0,0,69571715580,106378770
332370,아이디피,5230,5290,5340,5210,2405,12627005,69421586980,13273726
0015S0,페스카로,7020,7350,7730,6990,24571,179457960,69264444600,9866730
196490,디에이테크놀로지,6090,0,0,0,0,0,69131518050,11351645
357580,아모센스,5860,6490,6770,5860,140045,853314030,69088005320,11789762
389140,포바이포,4830,5010,5270,4785,86141,426005552,68922820050,14269735
217330,싸이토젠,2975,3150,3260,2970,97120,300862940,68810402325,23129547
307870,비투엔,925,958,963,910,150174,139903916,68726838625,74299285
011320,유니크,3545,3720,3720,3500,66866,239622417,68491863775,19320695
413390,엠오티,5910,6060,6440,5910,40375,250630440,68438863800,11580180
153710,옵티팜,4655,4810,4990,4570,18907,88049165,68288654490,14669958
088390,이녹스,7270,7710,7950,7240,11479,86648200,68235085880,9385844
024740,한일단조,2070,2170,2280,2070,381514,822411269,68096891430,32897049
041930,SY동아,4480,4600,4700,4405,34418,156177400,68096000000,15200000
082210,옵트론텍,1944,1880,2000,1780,475810,906448216,67968713520,34963330
026150,특수건설,3865,4220,4220,3865,104162,417143040,67816569315,17546331
032540,TJ미디어,3235,3240,3335,3210,4679,15318495,67603131055,20897413
0004V0,엔비알모션,6120,6620,6970,6100,115175,738242390,67383550080,11010384
091120,이엠텍,3915,4045,4170,3860,46069,182619425,67075444440,17132936
381620,제닉스로보틱스,5110,5610,5890,5100,117173,640778080,67032571200,13117920
347890,엠엑스온,3950,4195,4300,3950,21425,87889490,67004655800,16963204
228340,동양파일,3350,3870,3875,3250,1120307,4011229976,67000000000,20000000
217190,제너셈,5090,5640,5660,5090,88432,472473950,66952643490,13153761
129920,대성하이텍,4120,4760,4760,4000,137782,581357200,66944627520,16248696
038680,에스넷,3350,3205,3400,3185,144742,474787115,66707350700,19912642
294630,서남,2530,2690,2795,2510,233139,611274087,66706787070,26366319
038460,바이오스마트,2635,2715,2800,2615,141667,383020785,66598418170,25274542
109860,동일금속,7310,7430,7440,7280,1636,12040510,66521000000,9100000
417970,모델솔루션,10390,11060,11230,10360,13909,151107295,66461713000,6396700
0015N0,아로마티카,5270,5420,5630,5100,123480,655647710,66280378940,12576922
081150,티플랙스,2730,2825,2890,2695,117859,327801385,66252737460,24268402
128660,피제이메탈,2670,2750,2785,2655,112042,303387324,66224995230,24803369
066310,큐에스아이,7140,7630,7970,7140,82090,617926095,66199373940,9271621
105740,디케이락,6500,6710,6820,6410,51449,337720345,66095334500,10168513
032850,비트컴퓨터,3975,4130,4220,3975,115397,471107647,66077589675,16623293
083790,CG인바이츠,858,899,900,838,120531,104740662,65975208156,76894182
049080,기가레인,7760,6700,7760,6700,2850984,21190616655,65869471840,8488334
185490,아이진,1522,1532,1595,1494,253984,391742326,65795731248,43229784
043650,국순당,3675,3740,3810,3630,78242,292228282,65629267200,17858304
060570,드림어스컴퍼니,885,919,919,874,25124,22381582,65579892105,74101573
331740,아우토크립트,6720,7560,7640,6700,43511,302203660,65526659520,9750991
208370,셀바스헬스케어,2540,2720,2830,2535,100794,265744955,65381032560,25740564
136150,원일티엔아이,7750,8490,8720,7750,23257,187158600,64952982500,8381030
002800,신신제약,4280,4420,4455,4220,32016,138802415,64929740000,15170500
388870,파로스아이바이오,5010,5280,5450,5010,84527,435523985,64859119320,12945932
126880,제이엔케이글로벌,2795,2980,2990,2775,65280,186287171,64857703885,23204903
347000,센코,1715,1768,1774,1700,29752,51645531,64845600890,37810846
010240,흥국,5530,5540,5670,5480,27809,155341720,64734180000,11706000
443670,에스피소프트,2695,2825,2960,2665,47963,132313180,64708469980,24010564
123420,위메이드플레이,6210,6470,6580,6070,41950,263109290,64590464610,10401041
142280,녹십자엠에스,2690,2855,2875,2670,189857,525191719,64460553390,23963031
464490,쿼드메디슨,5610,5520,6070,5370,58790,331955210,64414653930,11482113
041460,한국전자인증,3390,3495,3550,3330,93413,323601055,64410000000,19000000
014970,삼륭물산,4340,4500,4815,4340,87948,406143170,64340500000,14825000
061040,알에프텍,7110,7480,7560,6900,15478,110132390,64332865530,9048223
048430,유라테크,5570,5860,5880,5550,24227,137310085,64166400000,11520000
045660,에이텍,7740,7910,8120,7660,28321,220651340,63932400000,8260000
006140,피제이전자,4300,4515,4585,4300,48741,214382807,63919500000,14865000
204840,지엘팜텍,824,842,880,806,92614,76656916,63900380944,77549006
201490,미투온,1950,2055,2115,1935,133882,271925053,63811265700,32723726
478560,블랙야크아이앤씨,2470,2570,3000,2400,244479,625227662,63800836060,25830298
241690,유니테크노,2590,2615,2655,2465,63168,160046660,63379128540,24470706
443250,레뷰코퍼레이션,5850,5990,6080,5770,4755,27857270,63237429450,10809817
005670,푸드웰,6310,6300,6420,6220,30692,193940400,63100000000,10000000
331380,포커스에이아이,1722,1500,1820,1471,262900,444356206,62957811252,36560866
453860,에이에스텍,9750,10000,10080,9510,8603,83764400,62833124250,6444423
253840,수젠텍,3745,3815,3900,3705,144590,547980645,62703284000,16743200
001840,이화공영,2215,0,0,0,0,0,62588831935,28256809
059270,해성에어로보틱스,5590,5570,5830,5320,93768,523022455,62414021410,11165299
104040,디에스엠,2325,2070,2450,2035,214375,491151918,62341538625,26813565
294090,이오플로우,1490,0,0,0,0,0,62295566450,41809105
432470,케이엔에스,7100,7540,7780,7000,23195,172578000,62278047600,8771556
033560,블루콤,3630,3770,3770,3565,85855,312020687,62073000000,17100000
214270,FSN,1370,1383,1418,1313,105887,142700182,61998781450,45254585
348150,고바이오랩,3190,3385,3465,3150,33118,107834315,61946255910,19418889
062970,한국첨단소재,1085,1248,1300,1051,1753354,2056896480,61941146190,57088614
137950,제이씨케미칼,2775,2805,2875,2745,64389,180078744,61793183850,22267814
0007J0,인벤테라,7850,8280,8610,7790,38759,312817890,61745854900,7865714
079810,APS이노베이션,2865,3030,3105,2860,99623,294397328,61677989310,21528094
004780,대륙제관,3860,3885,3960,3810,32513,125429235,61386348140,15903199
179900,유티아이,3095,3640,3765,3055,462587,1556609881,61251325140,19790412
222110,팬젠,4525,4680,4750,4395,9134,40816608,61153153225,13514509
036000,예림당,2640,2715,2740,2635,11186,29993240,60810491280,23034277
094850,참좋은여행,4340,4540,4580,4300,24213,106129000,60760000000,14000000
408470,한패스,5740,5740,6080,5470,49395,281666280,60683280000,10572000
277880,티에스아이,3055,3195,3295,3050,84983,269425511,60621012660,19843212
012790,신일제약,5050,5280,5290,5050,16636,85792550,60531395750,11986415
016250,SGC E&C,12000,12850,12850,11820,7094,85928040,60443832000,5036986
046940,우원개발,3340,3660,3735,3340,566632,2009955744,60368329000,18074350
042110,에스씨디,1249,1104,1423,1104,19444313,25350791919,60363625436,48329564
373200,엑스플러스,2410,2595,2595,2150,123678,288415745,60354201170,25043237
162300,신스틸,1449,1548,1548,1431,63991,95458227,60092032518,41471382
010280,아이티센엔텍,4595,4765,4870,4535,17683,83574240,59848758415,13024757
036670,삼양케이씨아이,5290,5230,5300,5130,3855,20051190,59618300000,11270000
039980,폴라리스AI,4145,4500,4655,4145,96325,413658660,59610132030,14381214
049550,잉크테크,3040,3155,3155,3020,3860,11721480,59603082080,19606277
377480,마음AI,8380,9110,9350,8350,36684,321193615,59584104500,7110275
203400,에이비온,660,724,780,660,648193,456634315,59466860640,90101304
417790,트루엔,5680,6000,6000,5680,46401,270590975,59460460880,10468391
216050,인크로스,4865,5050,5050,4815,18391,90111501,59346296030,12198622
411080,샌즈랩,3885,4110,4200,3865,26718,107014410,59314773630,15267638
288180,케이피항공산업,8020,8800,8920,8010,82289,689917985,59293961240,7393262
060310,3S,1117,1190,1203,1110,236750,271044094,59266947680,53059040
457370,한켐,7350,8000,8270,7290,183136,1387650700,59256684900,8062134
424960,스마트레이더시스템,3580,3865,4000,3525,37406,138254278,59016693800,16485110
140070,서플러스글로벌,1589,1660,1702,1558,95737,155096087,58773932000,36988000
168330,내츄럴엔도텍,1850,1903,1956,1826,25936,48225578,58746565000,31754900
048910,대원미디어,4660,4800,4865,4575,20741,97549355,58617888360,12578946
318160,셀바이오휴먼텍,6270,6370,6600,6130,47237,300235970,58546206510,9337513
039420,케이엘넷,2550,2640,2660,2530,48887,127677270,58514834700,22946994
072950,빛샘전자,7260,8000,8550,7260,302466,2397739220,58461948600,8052610
446840,지슨,1059,0,0,0,0,0,58332984897,55083083
370090,퓨런티어,6810,7260,7360,6630,31158,217441130,58272012300,8556830
137080,나래나노텍,5440,5690,5790,5440,46442,261526100,58262122560,10709949
099520,DGI,1284,0,0,0,0,0,58141862016,45281824
302430,이노메트리,5910,6320,6510,5870,47532,292389120,58114259280,9833208
049480,오픈베이스,1840,1995,2020,1840,1174598,2261523050,57817184720,31422383
347860,알체라,1368,1447,1496,1360,111777,156709856,57666189096,42153647
089230,THE E&M,1500,1548,1590,1430,313246,473096604,57632031000,38421354
100030,인지소프트,17550,17330,17700,16820,2602,44798165,57629180700,3283714
246960,SCL사이언스,1690,1780,1785,1689,80264,137805280,57488809430,34017047
008370,원풍,4770,4890,4920,4760,5282,25576680,57240000000,12000000
215360,우리산업,6240,6580,6580,6190,6990,44549890,56984697120,9132163
290660,다이나믹솔루션,1330,1380,1465,1317,514819,714747118,56974391040,42837888
439580,블루엠텍,1679,1737,1799,1662,92435,158970825,56828352413,33846547
096350,대창솔루션,1540,1612,1654,1528,197558,310454780,56756333480,36854762
089850,유비벨록스,3845,4110,4110,3780,20550,79431120,56637615155,14730199
039020,이건홀딩스,2505,2640,2655,2475,104642,266405947,56574696045,22584709
333620,엔시스,5130,5150,5450,5000,25508,131202120,56419278300,10997910
117670,알파칩스,8450,9040,9040,8240,17016,144883430,56291719900,6661742
010470,오리콤,4700,4800,4855,4680,4638,21993945,56282735000,11975050
100590,머큐리,3275,3630,3775,3270,209242,730494162,56132009875,17139545
045340,토탈소프트,6550,6790,6810,6460,24210,160432710,56055162000,8558040
053620,태양,6510,6610,6740,6500,15570,101600930,55986000000,8600000
064800,포니링크,2190,2155,2230,2060,27523,59908605,55979595210,25561459
251630,브이원텍,3510,3615,3690,3365,23456,80861243,55959529860,15942886
003310,대주산업,1578,1636,1693,1554,273011,446633862,55849128300,35392350
053160,프리엠스,9300,9350,9360,9030,45642,416262960,55800000000,6000000
076610,해성옵틱스,941,1003,1058,941,620515,613349435,55741245380,59236180
027050,코리아나,1392,1415,1449,1375,74831,104922059,55680000000,40000000
036090,위지트,1308,1378,1488,1302,312790,423557162,55656072312,42550514
136410,아셈스,5050,5090,5190,4910,13830,69612175,55646485300,11019106
036120,서울평가정보,1581,1611,1630,1550,87437,139014567,55564245000,35145000
340930,성원에너텍,806,0,0,0,0,0,55513882710,68875785
263690,디알젬,4890,5110,5190,4890,20825,103831906,55382232900,11325610
014470,부방,921,980,985,921,273065,258079982,55308131460,60052260
291650,압타머사이언스,904,1100,1115,904,95178,99010740,55179474768,61039242
043710,코스리거글로벌,3180,3370,3390,3180,3695,12096533,55053756360,17312502
459100,위츠,4085,4295,4310,3990,36141,146003782,55009018500,13466100
053050,지에스이,1828,1943,1979,1828,214826,408527612,54817327316,29987597
217480,에스디생명공학,499,0,0,0,0,0,54756837359,109733141
082850,우리바이오,1130,1195,1222,1105,91966,106486895,54755933140,48456578
025550,한국선재,2145,2260,2350,2135,152667,337977217,54727538580,25514004
054300,팬스타엔터프라이즈,945,984,984,930,62075,58899054,54688043025,57870945
286750,나노실리칸첨단소재,1705,1810,1834,1653,139660,241709963,54609201185,32028857
463020,뉴엔AI,6150,6230,6520,5870,38117,233174730,54607080000,8879200
175140,휴먼테크놀로지,2185,2320,2335,2185,71222,159066775,54503192805,24944253
179530,애드바이오텍,2020,2280,2280,2010,73634,154719949,54439603980,26950299
104620,노랑풍선,3230,3390,3495,3190,33827,111111620,54298082960,16810552
460940,피앤에스로보틱스,4035,4410,4505,4015,49587,208815510,54292054800,13455280
088910,동우팜투테이블,2100,2195,2240,2095,118877,254875146,54246704400,25831764
448710,코츠테크놀로지,10260,11090,11370,10260,29708,315723040,54227095920,5285292
070300,엑스큐어,1524,1690,1730,1524,268413,428152058,54139686996,35524729
273640,와이엠텍,4935,5470,5480,4930,26340,135057015,54117210000,10966000
123010,알엔티엑스,1554,0,0,0,0,0,54075680190,34797735
067920,이글루,4890,4995,5000,4810,35089,171305045,53771021910,10996119
463480,모티브링크,4330,4600,4800,4330,37418,169108685,53650250140,12390358
007370,진양제약,3795,3905,3930,3770,28623,109345207,53640757665,14134587
311690,CJ 바이오사이언스,4100,4250,4420,4090,7641,32011925,53568394200,13065462
039610,화성밸브,5140,5530,5700,5060,93657,492969440,53509456000,10410400
057540,옴니시스템,900,881,904,855,553845,492113397,53454841200,59394268
256630,포인트엔지니어링,4605,4550,4655,4450,15426,70758120,53415301470,11599414
260930,씨티케이,2760,2765,2835,2685,43574,119660495,53382791160,19341591
024910,경창산업,1485,1549,1564,1465,82623,123921279,53191222425,35819005
299170,더블유에스아이,1276,1363,1389,1274,179483,238792612,52968403488,41511288
205470,휴마시스,2145,2300,2365,2140,69790,153681460,52927877145,24675001
033540,파라텍,1013,1000,1058,941,489683,498876812,52925533303,52246331
155650,와이엠씨,2785,2915,2960,2760,62548,177155025,52843587030,18974358
040610,SG&G,3100,3155,3255,3000,27930,87160335,52835153800,17043598
317530,에피소드컴퍼니,3015,2915,3030,2890,12870,38032950,52747069230,17494882
191420,테고사이언스,6500,6570,6820,6400,6322,41224100,52707421000,8108834
007820,엠엑스로보틱스,2630,2790,2870,2560,82896,220443840,52689277980,20033946
050960,수산아이앤티,7800,7940,7940,7550,3844,29653500,52657800000,6751000
134580,탑코미디어,1065,1002,1097,1002,22558,23599013,52498268685,49294149
104540,코렌텍,3900,4005,4145,3860,17835,71217875,52288899000,13407410
039240,경남스틸,1938,2015,2080,1935,171735,340975897,52286472552,26979604
950200,소마젠,2710,2860,2935,2650,28458,79071805,52129703630,19236053
033310,엠투엔,1301,1355,1360,1290,47952,62982335,52004165256,39972456
303360,프로티아,4035,4150,4150,3995,14985,60325100,51969650025,12879715
037440,희림,3730,3940,4100,3730,382769,1470566404,51930831750,13922475
033320,제이씨현시스템,2715,2925,2935,2715,52519,147073215,51895682880,19114432
027830,대성창투,960,973,995,917,111241,107744039,51840000000,54000000
007680,대원,3915,4250,4265,3800,153946,612412520,51767019270,13222738
064240,홈캐스트,1492,1534,1547,1452,92080,137181073,51763822492,34694251
095270,웨이브일렉트로,3595,3800,3975,3575,72830,266688945,51668799570,14372406
347740,피엔케이피부임상연구센타,1718,1762,1780,1672,48485,82609127,51558169568,30010576
096610,알에프세미,2965,0,0,0,0,0,51550708615,17386411
101670,하이드로리튬,906,994,1035,905,470860,455083952,51440131422,56777187
097800,윈팩,1880,2035,2080,1815,117568,228020399,51305284600,27290045
384470,코어라인소프트,2855,2940,2985,2825,84429,243151545,51237805660,17946692
084650,랩지노믹스,690,746,771,690,710318,512464900,51225593100,74239990
